timestamp,open,high,low,close,volume
2022-09-09,60.0000,65.1350,59.8300,64.3100,8181988
2022-09-08,57.5000,60.7800,57.5000,59.3300,4480256
2022-09-07,57.7900,59.3000,57.2500,59.1200,5962932
2022-09-06,58.2600,58.8600,56.9500,58.2300,5670760
2022-09-02,60.0000,60.4300,57.7200,58.2300,4358140
2022-09-01,58.8000,59.6582,56.6000,58.8800,4092841
2022-08-31,62.0000,62.3600,59.4800,59.9000,4312980
2022-08-30,61.9900,62.6600,59.6100,61.4200,3709895
2022-08-29,60.5900,64.0000,60.0000,60.5600,6713503
2022-08-26,64.8100,65.5889,60.9000,61.6600,3524094
2022-08-25,65.2200,65.3899,63.3800,64.9500,2805500
2022-08-24,63.3800,65.9000,63.0000,64.1200,3742227
2022-08-23,64.1400,65.6000,63.1800,63.6200,3417477
2022-08-22,64.0500,65.6200,62.1000,63.3300,6974268
2022-08-19,64.2700,65.5800,62.7000,64.9900,5561335
2022-08-18,67.5700,68.1299,66.0900,66.7000,3739993
2022-08-17,72.0300,72.0300,67.3600,68.1800,8518676
2022-08-16,77.4000,77.4400,73.3000,73.5700,5376957
2022-08-15,76.4400,78.6900,76.3200,77.7600,3074360
2022-08-12,77.8100,78.8999,76.0949,77.3700,6688523
2022-08-11,81.6400,84.1900,77.5300,77.8900,5567907
2022-08-10,76.2400,81.3000,75.7600,80.6000,8835669
2022-08-09,74.4000,74.5100,70.4600,73.0300,6710000
2022-08-08,81.0400,83.8600,74.8700,75.5400,8730798
2022-08-05,84.1600,87.0000,79.5000,80.2900,18313019
2022-08-04,80.9500,82.3900,78.9050,81.3600,10185461
2022-08-03,77.0000,80.0000,76.6785,79.5000,7598652
2022-08-02,74.3200,77.6400,74.0910,75.7400,7062935
2022-08-01,68.4000,72.3100,66.7100,72.0300,4976434
2022-07-29,68.6200,70.5300,68.0200,69.7500,4292293
2022-07-28,71.0000,71.7200,66.6300,70.0700,5753701
2022-07-27,70.7600,71.9900,68.4500,71.4200,3458909
2022-07-26,70.0100,70.2700,67.1300,68.7000,3495564
2022-07-25,73.1200,73.2300,70.3500,71.7600,2845942
2022-07-22,79.0100,79.3700,72.0500,73.4500,5978236
2022-07-21,76.4000,77.8100,73.8800,77.6100,5054012
2022-07-20,75.0500,78.2000,72.2100,77.1700,4617290
2022-07-19,74.0000,75.1150,72.3500,73.7400,3212287
2022-07-18,71.7800,75.8000,71.7376,72.4400,4701092
2022-07-15,71.4000,71.5000,67.6800,70.1000,3614145
2022-07-14,71.2400,71.6750,68.3400,69.3300,4480331
2022-07-13,68.3500,74.2000,68.0100,71.7400,3848096
2022-07-12,72.0800,73.9200,70.4000,71.1300,2947648
2022-07-11,74.1900,74.5900,70.7400,71.3200,3599342
2022-07-08,74.2000,77.4150,72.5600,74.9600,4922182
2022-07-07,69.3300,76.0000,68.1800,76.0000,6479645
2022-07-06,67.7900,70.0000,66.8400,69.3600,14984007
2022-07-05,66.2200,75.0600,65.6900,74.9000,6570408
2022-07-01,65.0500,69.3300,65.0500,67.9500,4234384
2022-06-30,66.3200,66.7100,60.5200,64.1700,5383296
2022-06-29,66.0700,68.0700,64.5800,67.4200,2905993
2022-06-28,71.2400,73.0500,67.1800,67.4500,3412337
2022-06-27,74.2500,74.6400,70.0700,71.2000,3443914
2022-06-24,72.0000,74.8800,70.7600,74.1100,9848777
2022-06-23,66.1200,70.6400,65.0400,70.2700,4250597
2022-06-22,62.0000,66.8000,61.6400,65.1500,5858684
2022-06-21,62.8200,66.0300,62.8100,63.0700,4531469
2022-06-17,58.1000,62.8000,58.1000,61.6900,7727942
2022-06-16,59.8200,60.4973,56.6700,58.3800,6051924
2022-06-15,59.2400,64.7100,59.2400,63.6200,6286456
2022-06-14,58.7000,60.2900,57.3100,58.4600,4937745
2022-06-13,58.5700,60.2200,57.9600,58.3800,5614433
