timestamp,open,high,low,close,volume
2022-09-14,34.2000,34.4200,33.5400,33.8700,32004428
2022-09-13,34.5800,34.7200,33.8100,34.0000,40959631
2022-09-12,35.2000,35.6300,35.0250,35.2700,30533965
2022-09-09,34.9800,35.2500,34.8400,34.9400,37308711
2022-09-08,33.4600,34.7300,33.2700,34.6500,44361831
2022-09-07,32.8100,33.6700,32.6300,33.5700,40742644
2022-09-06,33.6400,33.7300,32.6100,33.0600,40279389
2022-09-02,33.9300,34.4800,33.2700,33.4300,44000794
2022-09-01,33.3400,33.4900,32.6614,33.4700,32848894
2022-08-31,34.1400,34.3650,33.6000,33.6100,44917577
2022-08-30,34.1800,34.2800,33.5400,34.0900,48194904
2022-08-29,33.8600,34.1500,33.6100,33.9000,34849549
2022-08-26,35.4400,35.4750,34.0200,34.0300,36152571
2022-08-25,34.6000,35.2800,34.4500,35.1400,40576733
2022-08-24,34.2500,34.7950,34.0500,34.5200,31389358
2022-08-23,34.6700,34.9700,34.3600,34.4100,26587950
2022-08-22,34.7500,34.8150,34.4500,34.7200,31210313
2022-08-19,35.9600,36.0300,35.3100,35.4800,36485444
2022-08-18,36.2500,36.4000,36.0000,36.2800,23138277
2022-08-17,36.2000,36.5900,36.0800,36.4100,27125579
2022-08-16,36.1900,36.9400,36.1000,36.6400,31870170
2022-08-15,35.8400,36.3000,35.6700,36.2500,24907959
2022-08-12,36.1600,36.3100,35.6933,36.3000,31821682
2022-08-11,35.7700,36.0600,35.6450,35.9100,50420767
2022-08-10,34.5000,35.4300,34.4500,35.0700,61415796
2022-08-09,33.6500,33.9600,33.4100,33.9200,40196923
2022-08-08,34.1700,34.2900,33.4500,33.4900,33474410
2022-08-05,33.2800,34.3300,33.2350,33.9600,35874544
2022-08-04,33.5200,33.6700,33.1700,33.4000,28404453
2022-08-03,33.4200,33.7500,33.1650,33.6400,30065776
2022-08-02,33.6000,33.7199,33.0000,33.0400,37884135
2022-08-01,33.6200,33.8900,33.2200,33.7100,32336671
2022-07-29,33.4700,33.9400,33.3500,33.8100,48152531
2022-07-28,33.5000,33.7500,32.8950,33.3200,40176465
2022-07-27,33.2400,33.7700,32.9500,33.5900,30344780
2022-07-26,33.4100,33.7800,32.9600,33.0500,30645743
2022-07-25,33.7800,33.9750,33.4350,33.7300,30380960
2022-07-22,33.6000,33.9400,33.0900,33.4300,27115352
2022-07-21,33.0900,33.6650,32.9500,33.6500,31243966
2022-07-20,33.1800,33.4500,32.9500,33.3600,35514908
2022-07-19,32.9000,33.6200,32.6800,33.3500,46874861
2022-07-18,33.0800,33.3800,32.1050,32.2600,56382923
2022-07-15,30.6500,32.6300,30.6100,32.2500,77801694
2022-07-14,30.0900,30.2150,29.6700,30.1300,51707785
2022-07-13,31.0700,31.1450,30.4000,30.8400,44153699
2022-07-12,31.0200,32.0300,30.9800,31.3600,39527035
2022-07-11,31.5500,31.7900,31.2900,31.4600,29342283
2022-07-08,32.0100,32.2500,31.5600,31.7900,31153758
2022-07-07,31.5000,32.0100,31.4700,31.8600,40137866
2022-07-06,31.0100,31.2500,30.6400,30.9800,35933728
2022-07-05,30.8000,31.2400,30.4500,31.2400,47442656
2022-07-01,30.9800,31.6700,30.6300,31.5600,40236080
2022-06-30,31.1700,31.5500,30.6400,31.1300,46312262
2022-06-29,32.2300,32.4400,31.6600,31.8600,35149746
2022-06-28,32.8300,33.4970,32.1850,32.2600,49915905
2022-06-27,32.4150,32.6000,31.9050,32.3500,47900293
2022-06-24,31.2500,32.7699,31.2300,32.3100,79504692
2022-06-23,32.3800,32.4050,31.2600,32.0800,44091460
2022-06-22,32.3900,32.9400,32.3200,32.6000,38335789
2022-06-21,32.8900,33.2900,32.6200,32.8500,53537219
2022-06-17,32.0300,32.5800,31.6350,31.9200,80470252
2022-06-16,31.5000,32.0000,30.8591,31.8500,61363408
2022-06-15,31.9800,32.4900,31.4230,32.0500,51540135
2022-06-14,31.9200,32.5950,31.2250,31.4600,49349754
2022-06-13,32.3900,32.7700,31.7400,32.0200,61216575
