timestamp,open,high,low,close,volume
2022-11-02,127.6500,130.3600,126.6400,126.9700,16303522
2022-11-01,126.8700,128.2800,126.3300,128.1500,13386945
2022-10-31,125.7000,127.4300,125.5900,125.8800,13295173
2022-10-28,125.2900,126.2800,124.0500,126.0800,11859472
2022-10-27,125.2000,126.2000,124.2100,124.6000,10727612
2022-10-26,123.0000,125.2000,122.8800,124.1100,11671494
2022-10-25,121.8500,123.2707,120.8900,122.7000,11289101
2022-10-24,122.0700,123.1000,121.3300,122.3800,12624177
2022-10-21,116.4600,122.3900,116.3300,122.2300,20593310
2022-10-20,117.1600,118.7100,115.6500,116.1300,12207437
2022-10-19,117.9900,118.8300,115.6701,116.5100,17072035
2022-10-18,119.6600,120.1400,116.9600,118.8400,21539680
2022-10-17,115.4100,117.0100,114.3200,115.8600,22276272
2022-10-14,111.9620,115.2400,110.7240,111.1900,33420141
2022-10-13,101.9800,109.9000,101.7600,109.3700,22398706
2022-10-12,101.8000,104.7300,101.2800,103.6100,13180960
2022-10-11,104.3700,104.5400,101.8500,101.9600,12739700
2022-10-10,106.7300,107.3100,104.5200,104.9900,8931729
2022-10-07,107.5200,107.7100,105.2650,105.9800,11681088
2022-10-06,109.4600,110.1900,107.9400,108.1400,11521415
2022-10-05,109.7500,110.9500,108.8300,110.3900,10943502
2022-10-04,110.6100,112.9900,109.8600,112.7700,16013586
2022-10-03,105.6200,108.3600,104.4600,107.7300,12248137
2022-09-30,106.0600,107.6200,104.4000,104.5000,15973415
2022-09-29,106.9500,107.2800,104.3980,106.1600,12713926
2022-09-28,105.9500,108.7300,105.6400,107.9900,12762596
2022-09-27,107.7500,108.1700,104.6500,105.8500,12793612
2022-09-26,108.0000,109.6050,106.0600,106.7900,15753581
2022-09-23,110.0500,110.3399,107.1600,109.1400,18138572
2022-09-22,113.3800,113.6000,111.0700,111.2100,11525303
2022-09-21,116.5400,116.6000,112.4200,112.4900,12606281
2022-09-20,117.4100,117.6900,114.6400,115.8300,9619026
2022-09-19,116.0000,118.7300,115.5100,118.1600,8201305
2022-09-16,117.3900,117.4000,115.3700,117.0800,14844136
2022-09-15,116.1200,119.3800,115.7550,117.8700,10821438
2022-09-14,116.7000,117.8400,114.8800,116.1200,9345718
2022-09-13,118.0700,118.9200,115.7800,116.3900,12904575
2022-09-12,120.6200,121.5500,119.7900,120.5800,8614630
2022-09-09,119.1400,120.0500,118.6700,119.1700,9302228
2022-09-08,115.2800,118.7900,114.6300,118.6000,11434984
2022-09-07,113.1300,116.1100,112.7600,115.9000,10647866
2022-09-06,114.3300,114.7450,112.0700,113.7400,9735952
2022-09-02,115.8700,117.4500,113.1850,113.7100,10666594
2022-09-01,113.2900,114.6300,111.9100,114.5100,9979823
2022-08-31,114.4800,115.0300,113.3390,113.7300,10738299
2022-08-30,115.0000,115.5800,113.3600,114.4100,10745404
2022-08-29,114.0000,114.8600,113.4600,114.3900,7785336
2022-08-26,119.4600,119.9900,114.6000,114.6700,11276212
2022-08-25,116.1600,118.7400,115.6800,118.5500,10758870
2022-08-24,115.2900,116.4100,114.4500,115.8000,9771264
2022-08-23,116.6900,117.2900,115.3827,115.5200,7607042
2022-08-22,116.7500,117.1600,115.5000,116.6700,8967607
2022-08-19,120.6200,120.9900,118.1100,118.6300,13464469
2022-08-18,122.2400,122.4700,120.5500,121.6400,9531752
2022-08-17,122.3000,123.1600,121.6948,122.5900,8149335
2022-08-16,122.2900,124.2389,121.8700,123.6300,9554966
2022-08-15,121.1400,122.7200,120.6000,122.4600,8456202
2022-08-12,120.6700,122.2500,119.4400,122.1300,9906716
2022-08-11,119.9000,121.2000,119.3100,120.1400,11684856
2022-08-10,117.9600,119.3700,117.5000,118.3900,12847258
2022-08-09,114.7500,115.9900,114.3700,115.3800,10233754
2022-08-08,116.2500,116.7000,114.1800,114.3500,10339584
2022-08-05,112.5300,116.1899,112.0500,115.7600,14174642
2022-08-04,112.8500,113.3200,111.0214,112.3600,18033854
2022-08-03,113.4500,114.0976,111.7100,113.6100,14394499
2022-08-02,113.9200,114.3950,112.2700,112.4300,14942854
2022-08-01,114.5000,115.1050,113.0700,114.2100,14740406
2022-07-29,115.5900,116.5000,114.7850,115.3600,12944544
2022-07-28,115.2500,115.9800,113.5300,114.8100,10384770
2022-07-27,114.0100,115.7400,113.3000,115.2400,9274454
2022-07-26,114.5800,115.5800,113.0300,113.4200,10675119
2022-07-25,115.8400,116.4600,114.7700,115.2200,9394033
2022-07-22,115.2400,116.2500,113.6700,114.7600,7645542
2022-07-21,114.4400,115.5300,113.3700,115.3200,11595860
2022-07-20,114.1000,114.7389,113.4800,114.5400,11667540
2022-07-19,113.1300,114.9350,112.6700,114.5600,11862269
2022-07-18,114.7700,115.8401,111.2900,111.7900,13977903
2022-07-15,109.1600,113.8800,107.6700,112.9500,18863886
2022-07-14,107.9900,108.2300,106.0600,108.0000,26204846
2022-07-13,111.7500,112.4769,110.3800,111.9100,12979883
2022-07-12,112.5800,115.1800,112.2600,112.9700,11250917
2022-07-11,113.5500,114.2300,112.2150,112.8600,7944573
2022-07-08,115.1600,115.6500,113.6100,114.3600,8807840
2022-07-07,113.5000,114.9000,113.4000,114.7200,10347385
2022-07-06,111.7300,112.9900,110.7850,111.8900,10656197
2022-07-05,110.7700,112.7100,109.3000,112.6200,12515590
2022-07-01,112.6500,114.4150,111.1600,114.0500,10573577
2022-06-30,113.1700,114.0750,110.9300,112.6100,15172611
2022-06-29,116.0000,116.8200,114.7300,115.3000,9338432
2022-06-28,117.6700,119.2900,115.6000,115.8200,11615519
2022-06-27,118.0600,118.5000,115.6417,116.3800,11280485
2022-06-24,113.2300,117.8200,112.8300,117.3200,14841090
2022-06-23,115.0100,115.1800,111.4800,113.9200,11851541
2022-06-22,114.8800,116.1999,114.3900,115.1800,9848572
2022-06-21,115.8650,117.0300,115.0400,115.8300,11680485
2022-06-17,113.5400,114.6300,112.1600,113.0300,30919865
2022-06-16,113.8600,114.2593,111.8700,113.4300,16724855
2022-06-15,115.6200,116.9500,113.1683,115.4100,14083548
2022-06-14,115.5500,117.3200,113.2200,114.0600,13357912
2022-06-13,116.8600,117.9500,115.0600,115.9900,16805564
