timestamp,open,high,low,close,volume
2022-11-02,137.7500,140.1700,136.8000,136.8300,5365264
2022-11-01,138.2500,138.6500,136.7000,138.2000,3590607
2022-10-31,138.0600,138.7699,136.5950,138.2900,4915270
2022-10-28,135.5600,138.8615,135.2200,138.5100,5965457
2022-10-27,135.5500,136.4000,134.4450,134.7700,3993168
2022-10-26,133.7200,135.8630,132.8100,135.0100,5140023
2022-10-25,132.0000,133.3000,131.3000,132.9300,5957623
2022-10-24,130.9000,133.1100,129.8500,132.6900,5610914
2022-10-21,128.3900,130.8450,127.5900,129.9000,7201256
2022-10-20,126.2500,128.9600,125.1500,128.3000,13623115
2022-10-19,122.3600,123.9400,121.9875,122.5100,5906576
2022-10-18,123.0000,123.9400,121.8200,122.9400,5120336
2022-10-17,121.8000,122.8750,121.4300,121.5200,5458585
2022-10-14,121.8000,122.5400,119.8400,120.0400,3763840
2022-10-13,116.1000,122.1500,115.5450,121.7900,5837645
2022-10-12,118.0000,118.8100,117.2000,117.5700,3338754
2022-10-11,117.4600,119.2300,116.9400,117.8000,4043265
2022-10-10,119.7900,119.9600,117.0400,117.7500,5990008
2022-10-07,121.5000,121.8016,118.0700,118.8200,4499672
2022-10-06,124.8800,125.3000,121.7700,122.2300,5074624
2022-10-05,124.7100,126.4600,124.2300,125.7400,3212872
2022-10-04,122.8000,125.6500,122.5200,125.5000,4566055
2022-10-03,120.1600,122.2100,119.6000,121.5100,4261729
2022-09-30,121.6600,122.4300,118.6100,118.8100,5346108
2022-09-29,121.8500,122.6200,120.5700,121.6300,3817723
2022-09-28,121.6500,123.2300,119.8100,122.7600,4996378
2022-09-27,122.6000,123.9500,121.0800,121.7400,4117215
2022-09-26,122.3000,124.2600,121.7500,122.0100,3987817
2022-09-23,124.5300,125.0000,121.7400,122.7100,5195693
2022-09-22,124.7600,126.5100,124.4100,125.3100,4038335
2022-09-21,126.8900,127.8400,124.9200,124.9300,3389545
2022-09-20,126.9000,126.9900,125.5200,126.3000,2837485
2022-09-19,126.4900,128.0600,126.2800,127.7300,3981606
2022-09-16,124.3600,127.5300,123.8300,127.2700,9839696
2022-09-15,127.3900,127.4650,124.9000,125.4900,5141671
2022-09-14,127.5000,129.0000,126.8450,127.6900,3819067
2022-09-13,129.1400,129.9090,126.7709,127.2500,4565585
2022-09-12,130.3300,130.9900,129.8900,130.6600,3741168
2022-09-09,128.9000,129.4900,128.0600,129.1900,3293365
2022-09-08,127.2000,128.5400,126.5900,128.4700,2964613
2022-09-07,126.6900,127.8667,126.2800,127.7100,2401513
2022-09-06,127.8000,128.0600,126.3000,126.7200,3345343
2022-09-02,130.3000,130.5600,127.2400,127.7900,3040813
2022-09-01,128.4000,129.8173,127.7400,129.6600,3396219
2022-08-31,129.9200,130.0000,128.4000,128.4500,3490380
2022-08-30,130.5600,130.7700,129.2900,129.5800,2407888
2022-08-29,129.9900,131.4200,129.5700,130.3100,2751308
2022-08-26,134.1000,134.1800,130.3400,130.3800,4185254
2022-08-25,133.6500,134.4250,133.0700,133.9800,2706005
2022-08-24,134.8900,135.1100,133.1100,133.2300,2855421
2022-08-23,135.3700,136.1000,134.7200,134.7400,4141798
2022-08-22,137.6500,137.8500,135.4700,135.5500,3093629
2022-08-19,138.7500,139.3400,137.6600,138.3700,3155842
2022-08-18,137.7900,139.1200,137.7500,139.0700,3177726
2022-08-17,136.4600,138.4150,136.3000,137.7900,3667568
2022-08-16,134.6000,137.3700,134.4517,136.5600,4313600
2022-08-15,132.9600,135.1900,132.2400,134.9300,2791241
2022-08-12,132.6200,134.0900,131.9800,134.0100,2767054
2022-08-11,132.3600,133.2250,132.0000,132.5400,3501925
2022-08-10,130.7500,131.7800,130.3400,131.5000,3663995
2022-08-09,129.9200,130.7900,129.1200,129.4700,3495991
2022-08-08,133.1000,133.3500,132.0200,132.6100,3825145
2022-08-05,131.2500,132.6700,131.0700,132.4800,2586519
2022-08-04,132.1500,132.2866,131.0200,131.6400,3179789
2022-08-03,131.8200,132.8620,131.3200,132.3400,3088532
2022-08-02,132.2000,132.7800,130.5100,131.8100,4403633
2022-08-01,130.7500,132.7000,130.7000,132.0400,4142099
2022-07-29,129.5200,131.0000,129.3100,130.7900,5786815
2022-07-28,128.7500,129.8100,128.6060,129.2200,3913680
2022-07-27,127.9700,129.4300,127.5800,129.1200,4175625
2022-07-26,128.2600,129.3000,127.6300,128.0800,3645313
2022-07-25,128.4400,129.1257,127.9000,128.5400,4702352
