timestamp,open,high,low,close,volume
2022-11-02,94.2050,95.2000,90.4800,90.5400,71135584
2022-11-01,94.3300,97.4900,93.5500,95.2000,110189617
2022-10-31,98.2200,99.3200,92.6000,93.1600,121361444
2022-10-28,99.5800,100.8500,97.5100,99.2000,95928306
2022-10-27,97.9750,102.5000,96.3800,97.9400,232316571
2022-10-26,131.6800,135.5500,128.5300,129.8200,89294679
2022-10-25,130.8750,138.3500,130.5900,137.5100,38433219
2022-10-24,127.2500,133.4800,124.5700,129.7200,63563447
2022-10-21,126.3100,130.1200,125.4400,130.0100,46348647
2022-10-20,132.9300,136.7700,131.3100,131.5300,26356276
2022-10-19,132.8900,137.0000,132.2200,133.2300,30691047
2022-10-18,137.0850,137.8399,131.4000,132.8000,25444979
2022-10-17,130.3000,134.7900,130.1800,134.0400,29612245
2022-10-14,131.0000,131.7900,126.5200,126.7600,23559407
2022-10-13,123.5300,131.1400,122.5301,130.2900,34325715
2022-10-12,128.3200,129.6700,126.2500,127.5000,34605245
2022-10-11,131.6200,132.6600,126.9900,128.5400,38481403
2022-10-10,133.5500,136.1100,131.8700,133.7900,24023982
2022-10-07,136.7600,138.2900,132.4400,133.4500,33214773
2022-10-06,137.7150,141.4500,136.6000,139.0700,36231056
2022-10-05,138.2400,140.2100,134.7800,138.9800,27979348
2022-10-04,140.4900,142.3901,139.3400,140.2800,34670729
2022-10-03,137.1400,139.6200,136.1000,138.6100,27723063
2022-09-30,136.0500,140.9900,135.5000,135.6800,33166393
2022-09-29,139.3600,139.8400,135.2000,136.4100,38985414
2022-09-28,134.6200,142.0300,134.2700,141.6100,32658478
2022-09-27,137.9200,139.4200,134.1201,134.4000,30826471
2022-09-26,140.1200,142.2400,136.1900,136.3700,30497021
2022-09-23,141.4200,142.6200,138.8900,140.4100,31710685
2022-09-22,141.5500,144.5800,140.8700,142.8200,34162531
2022-09-21,146.3900,149.6000,142.0000,142.1200,38338614
2022-09-20,145.7750,148.8400,145.2200,146.0900,23217350
2022-09-19,145.2350,148.5800,145.1000,148.0200,22169477
2022-09-16,148.0500,148.5800,144.2935,146.2900,40122824
2022-09-15,149.8000,154.1984,148.7000,149.5500,34606348
2022-09-14,153.3300,153.5400,149.0500,151.4700,43064195
2022-09-13,161.5400,161.6300,152.6700,153.1300,44444061
2022-09-12,167.3900,171.3900,167.2800,168.9600,23220405
2022-09-09,163.2480,169.5400,163.0200,169.1500,22129802
2022-09-08,158.7100,162.2300,157.7400,162.0600,22530785
2022-09-07,157.7600,160.9550,156.8100,160.3900,16831182
2022-09-06,160.1000,161.6900,157.6900,158.5400,19282598
2022-09-02,167.4500,167.9300,159.2200,160.3200,22634191
2022-09-01,163.5800,167.3599,160.3450,165.3600,30145683
2022-08-31,167.0700,167.8400,162.1400,162.9300,40952975
2022-08-30,160.3550,161.6600,155.9100,157.1600,19567948
2022-08-29,160.6550,163.0500,159.0100,159.1700,19771863
