timestamp,open,high,low,close,volume
2022-11-02,83.4500,86.7200,83.4200,84.3700,10899728
2022-11-01,83.2500,83.9700,82.9850,83.7200,8195594
2022-10-31,81.7700,83.3600,81.6950,82.1700,9087417
2022-10-28,80.2700,82.2950,79.5100,82.2200,7816061
2022-10-27,82.0000,82.4800,80.6000,80.6900,6466355
2022-10-26,80.6000,82.0500,80.5800,80.9100,7733582
2022-10-25,78.6100,80.6700,78.6100,80.5100,8173623
2022-10-24,79.5300,81.1000,78.5700,79.4300,8143314
2022-10-21,76.6100,79.5300,76.2200,79.2200,8148977
2022-10-20,77.6300,78.5400,76.1400,76.6000,7638235
2022-10-19,79.1500,79.5900,77.3700,77.6400,7429611
2022-10-18,79.8000,80.5900,78.3800,79.4400,9767807
2022-10-17,76.8050,78.2400,76.3250,77.1400,11412355
2022-10-14,77.2300,79.0600,74.8300,75.3000,13663675
2022-10-13,74.9800,79.6600,74.6700,79.3200,11811472
2022-10-12,76.9900,77.8000,76.3300,76.6000,6411627
2022-10-11,77.9150,78.4100,76.5400,77.0000,6271255
2022-10-10,79.4400,79.7229,77.8200,78.4100,5418033
2022-10-07,80.7000,80.7900,78.3750,78.9300,7180940
2022-10-06,82.4450,83.1900,81.1300,81.3100,6434811
2022-10-05,82.0250,83.5900,81.3796,83.1100,5956520
2022-10-04,82.2000,84.7400,81.8000,83.9700,7875000
2022-10-03,80.0500,80.9800,78.3187,80.3800,8169239
2022-09-30,79.7700,81.1600,78.8650,79.0100,8090918
2022-09-29,80.8000,81.0300,79.0300,79.8600,5892714
2022-09-28,79.7600,81.8900,79.6900,81.4700,6693458
2022-09-27,80.7000,80.8500,78.3500,79.4800,6855357
2022-09-26,80.9200,81.6600,79.0100,79.7600,8495988
2022-09-23,83.2800,83.6900,80.2200,81.5100,9990495
2022-09-22,86.9100,87.2500,84.2700,84.7700,8314661
2022-09-21,87.9000,89.1500,86.3500,86.3600,9707839
2022-09-20,88.1000,88.4500,86.3700,87.1900,8092250
2022-09-19,86.1200,89.0200,86.0800,88.7200,6011730
2022-09-16,87.4000,87.7000,85.5800,87.4300,20989113
2022-09-15,87.3400,89.4600,87.2500,88.2600,8883138
2022-09-14,87.5400,88.1100,86.1300,87.1800,8341124
2022-09-13,88.0100,88.6800,86.8000,87.0500,7890747
2022-09-12,90.0000,91.0400,89.8450,90.1500,8030811
2022-09-09,89.2200,89.8200,88.8000,89.4600,5976902
2022-09-08,86.5300,88.4900,86.0000,88.4400,8446714
2022-09-07,84.3700,87.2599,84.3700,86.8600,7592809
2022-09-06,86.7500,86.8400,83.1600,85.1300,10685282
2022-09-02,87.3600,89.0300,85.7200,86.4000,9974419
2022-09-01,84.6700,86.2100,83.3900,86.1700,7830778
2022-08-31,84.6100,85.9350,84.0600,85.2200,9223063
2022-08-30,86.1400,86.2250,84.2050,84.4300,8849365
2022-08-29,86.1400,86.4300,85.0600,85.3500,7482753
2022-08-26,90.3400,90.4900,86.7200,86.8100,7911516
2022-08-25,89.0700,90.1000,88.8000,89.9100,4943314
2022-08-24,87.9900,89.0400,87.8100,88.6000,5262547
2022-08-23,88.4600,89.2500,87.9550,88.3000,7487663
2022-08-22,88.4300,88.8600,87.7100,88.4600,6452845
2022-08-19,90.6500,90.9200,89.6600,90.0100,6264062
2022-08-18,91.1700,92.0000,90.9900,91.7300,4664874
2022-08-17,90.3900,91.8300,90.3500,91.3500,5498971
2022-08-16,91.4800,92.2700,91.3350,91.8200,5953823
2022-08-15,90.6500,92.2900,90.4600,92.0200,7348939
2022-08-12,90.6200,91.7500,90.0600,91.6600,6258966
2022-08-11,89.9800,90.8400,89.8000,90.2000,8808132
2022-08-10,87.5300,89.6600,87.5000,88.8900,7271725
2022-08-09,86.4500,86.8386,85.8700,86.3600,4920107
2022-08-08,86.7600,87.2200,85.9500,86.0300,5720475
2022-08-05,84.9900,86.7100,84.7100,86.1300,6219303
2022-08-04,85.2000,85.6500,84.8000,85.3600,5722620
2022-08-03,84.6800,85.5900,84.1200,85.0500,7043623
2022-08-02,83.3300,84.5899,82.9600,83.5300,7684712
2022-08-01,83.6600,84.5400,83.0100,84.0900,5439166
2022-07-29,82.9700,84.6300,82.9700,84.3000,8597690
2022-07-28,81.7600,83.0733,80.9030,82.9500,6324785
2022-07-27,81.3900,82.8600,80.9600,82.5100,7564109
2022-07-26,81.8000,82.5678,80.6300,80.7900,7121649
2022-07-25,82.8900,83.1800,82.1200,82.5500,6208152
2022-07-22,83.1000,83.5300,81.6600,82.4300,6563992
2022-07-21,81.5000,83.1000,81.2200,83.0200,9053392
2022-07-20,81.4700,82.2650,80.9400,81.8100,7653396
2022-07-19,79.8600,81.9900,79.8300,81.6500,9952045
2022-07-18,79.5000,80.4000,78.4200,78.8600,11596836
2022-07-15,75.9400,78.7650,75.6600,78.0500,11663864
2022-07-14,74.0100,75.0700,72.0500,74.6900,13296228
2022-07-13,75.2400,75.5000,74.0100,74.9800,7780061
2022-07-12,75.2000,77.2600,75.0600,75.9400,6558447
2022-07-11,75.8600,76.3550,75.2800,75.8200,4924469
2022-07-08,77.3900,77.5150,76.4000,76.7300,5890522
2022-07-07,76.2900,77.2099,76.1250,76.9900,6258297
2022-07-06,75.7600,76.1700,74.6900,75.4500,6895886
2022-07-05,75.0600,76.1300,73.6000,76.1100,8711032
2022-07-01,75.7600,77.0500,74.6800,76.7500,6017522
2022-06-30,76.5700,76.8300,74.5300,76.0600,10182430
2022-06-29,78.2800,79.2900,77.5100,78.1900,8534893
2022-06-28,80.3800,81.2200,78.0500,78.1600,10282259
2022-06-27,78.4000,78.4000,76.9100,77.4400,5937556
2022-06-24,75.6000,78.5500,75.0200,77.8200,10795421
2022-06-23,74.4100,74.5345,72.2300,73.9700,7958010
2022-06-22,73.6400,74.9100,73.0900,74.4000,6322669
2022-06-21,75.0700,75.2500,74.1550,74.6300,8064023
2022-06-17,73.8100,74.6200,72.6618,72.9000,17285936
2022-06-16,74.0900,74.3600,72.4900,73.9500,11068409
2022-06-15,75.8000,77.2000,74.3350,76.0200,9273318
2022-06-14,75.4200,76.7700,74.2700,74.9600,7400304
2022-06-13,75.0200,76.2600,74.1400,75.1800,10446424
